base_method,clip_source_score,clip_target_minus_source,clip_target_score,complete,condition,edit_scale,eval_mask_area,family,final_mask_area,inside_mask_l1,local_clip_source_score,local_clip_target_minus_source,local_clip_target_score,local_crop_box,lpips_full,lpips_outside,mask_path,method,missing,outside_mask_l1,perturbation,result_image,runtime_seconds,seed,source_image,source_l1,source_prompt,source_ssim_luma,ssim_loss,target_prompt,task
support_v3_controller_rmsgap,0.26199743151664734,0.09999081492424011,0.36198824644088745,True,100,1.0,0.0617236328125,edit_strength,0.04906249791383743,0.1832183301448822,0.2613525986671448,0.09536072611808777,0.35671332478523254,"85,101,339,311",0.1658051609992981,0.11651688814163208,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit100/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit100,,0.04577433690428734,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit100/seed_11/result.png,70.70814787002746,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05425788834691048,A front-facing portrait of a dog in snow.,0.9033043670434197,0.09669563295658035,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.263879656791687,0.09930190443992615,0.36318156123161316,True,100,1.0,0.0617236328125,edit_strength,0.04906249791383743,0.18428882956504822,0.2627449333667755,0.09554773569107056,0.35829266905784607,"85,101,339,311",0.16537830233573914,0.11635182052850723,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit100/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit100,,0.045773882418870926,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit100/seed_12/result.png,65.13033287401777,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05432354658842087,A front-facing portrait of a dog in snow.,0.9029496965990224,0.09705030340097764,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2647663652896881,0.09524878859519958,0.3600151538848877,True,125,1.25,0.0617236328125,edit_strength,0.04906249791383743,0.1805904060602188,0.272681325674057,0.0900738537311554,0.3627551794052124,"85,101,339,311",0.16358110308647156,0.11665233224630356,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit125/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit125,,0.04584667459130287,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit125/seed_10/result.png,60.35380494501442,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05416354537010193,A front-facing portrait of a dog in snow.,0.9041463068823078,0.0958536931176922,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2664569020271301,0.09523621201515198,0.3616931140422821,True,125,1.25,0.0617236328125,edit_strength,0.04906249791383743,0.1815032809972763,0.27064478397369385,0.09026440978050232,0.36090919375419617,"85,101,339,311",0.16390132904052734,0.11661894619464874,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit125/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit125,,0.045854147523641586,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit125/seed_11/result.png,94.67874162993394,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05422690883278847,A front-facing portrait of a dog in snow.,0.9038606627962247,0.09613933720377532,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.26174795627593994,0.10135495662689209,0.36310291290283203,True,125,1.25,0.0617236328125,edit_strength,0.04906249791383743,0.1856091469526291,0.2647353410720825,0.09285292029380798,0.3575882613658905,"85,101,339,311",0.16399642825126648,0.11713887006044388,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit125/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit125,,0.04586227983236313,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit125/seed_12/result.png,71.01984566007741,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05448797717690468,A front-facing portrait of a dog in snow.,0.9022671853841416,0.09773281461585837,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.27768656611442566,0.089764803647995,0.36745136976242065,True,150,1.5,0.0617236328125,edit_strength,0.04906249791383743,0.18536508083343506,0.2659781277179718,0.0913006067276001,0.3572787344455719,"85,101,339,311",0.16345050930976868,0.11711413413286209,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit150/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit150,,0.04589163884520531,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit150/seed_10/result.png,73.56244011200033,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05450045317411423,A front-facing portrait of a dog in snow.,0.9024906329757786,0.09750936702422142,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.27892351150512695,0.09206080436706543,0.3709843158721924,True,150,1.5,0.0617236328125,edit_strength,0.04906249791383743,0.1884525567293167,0.27153661847114563,0.09039774537086487,0.3619343638420105,"85,101,339,311",0.1615373194217682,0.11721688508987427,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit150/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit150,,0.04590127244591713,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit150/seed_11/result.png,84.12043261597864,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054700061678886414,A front-facing portrait of a dog in snow.,0.9017312682710589,0.09826873172894113,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2824658751487732,0.08974084258079529,0.3722067177295685,True,150,1.5,0.0617236328125,edit_strength,0.04906249791383743,0.18433834612369537,0.2577768862247467,0.09432640671730042,0.3521032929420471,"85,101,339,311",0.16290044784545898,0.11698268353939056,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit150/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit150,,0.0458948090672493,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit150/seed_12/result.png,69.38721143000294,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054440032690763474,A front-facing portrait of a dog in snow.,0.9026280369267004,0.09737196307329965,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2725589871406555,0.09809082746505737,0.3706498146057129,True,200,2.0,0.0617236328125,edit_strength,0.04906249791383743,0.2048933058977127,0.26623424887657166,0.0926479697227478,0.35888221859931946,"85,101,339,311",0.16415846347808838,0.11657198518514633,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit200/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit200,,0.04602999612689018,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit200/seed_10/result.png,75.25965554302093,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05583561584353447,A front-facing portrait of a dog in snow.,0.8958419774320393,0.1041580225679607,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.25860726833343506,0.10511994361877441,0.3637272119522095,True,200,2.0,0.0617236328125,edit_strength,0.04906249791383743,0.2330452799797058,0.25501957535743713,0.10004681348800659,0.3550663888454437,"85,101,339,311",0.16727355122566223,0.11765110492706299,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit200/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit200,,0.046233195811510086,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit200/seed_11/result.png,95.10472275398206,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05776393413543701,A front-facing portrait of a dog in snow.,0.8873355792389985,0.11266442076100147,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2702651023864746,0.0995248556137085,0.3697899580001831,True,200,2.0,0.0617236328125,edit_strength,0.04906249791383743,0.1985343098640442,0.2672094702720642,0.0942169725894928,0.361426442861557,"85,101,339,311",0.1650703251361847,0.11681702733039856,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit200/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit200,,0.04601852968335152,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_edit200/seed_12/result.png,96.64312158199027,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05543236434459686,A front-facing portrait of a dog in snow.,0.898166559416422,0.10183344058357802,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.26423126459121704,0.09891891479492188,0.3631501793861389,True,boundary_noise,,0.0617236328125,support_perturb,0.04531249776482582,0.18274761736392975,0.26248466968536377,0.0967528223991394,0.3592374920845032,"85,101,339,311",0.16461947560310364,0.11585922539234161,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_boundary_noise/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_boundary_noise,,0.045729901641607285,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_boundary_noise/seed_10/result.png,57.089771753991954,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05418713390827179,A front-facing portrait of a dog in snow.,0.9035236312483882,0.09647636875161181,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2640814781188965,0.09601584076881409,0.36009731888771057,True,boundary_noise,,0.0617236328125,support_perturb,0.04437499865889549,0.17935797572135925,0.2622275650501251,0.0916561484336853,0.3538837134838104,"85,101,339,311",0.16508778929710388,0.11633442342281342,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_boundary_noise/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_boundary_noise,,0.045717786997556686,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_boundary_noise/seed_11/result.png,74.59958133497275,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05396654084324837,A front-facing portrait of a dog in snow.,0.9047255072128176,0.09527449278718236,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.26357388496398926,0.09671974182128906,0.3602936267852783,True,boundary_noise,,0.0617236328125,support_perturb,0.04531249776482582,0.1845865100622177,0.26229655742645264,0.09120059013366699,0.35349714756011963,"85,101,339,311",0.16458335518836975,0.11733487993478775,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_boundary_noise/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_boundary_noise,,0.045725539326667786,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_boundary_noise/seed_12/result.png,73.718015471939,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054296549409627914,A front-facing portrait of a dog in snow.,0.903556904373147,0.09644309562685305,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2643384635448456,0.09373453259468079,0.35807299613952637,True,dilate,,0.0617236328125,support_perturb,0.07093749940395355,0.22287112474441528,0.27056190371513367,0.08788827061653137,0.35845017433166504,"85,101,339,311",0.17098087072372437,0.1248941496014595,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_dilate/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_dilate,,0.046657539904117584,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_dilate/seed_10/result.png,51.474961188971065,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05753409117460251,A front-facing portrait of a dog in snow.,0.8911312003245407,0.10886879967545926,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2891521155834198,0.09437885880470276,0.38353097438812256,True,dilate,,0.0617236328125,support_perturb,0.09437499940395355,0.28347596526145935,0.26578158140182495,0.09357944130897522,0.35936102271080017,"85,101,339,311",0.18125945329666138,0.14390644431114197,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_dilate/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_dilate,,0.04991251975297928,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_dilate/seed_11/result.png,87.78561337199062,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.06432889401912689,A front-facing portrait of a dog in snow.,0.8642726897200652,0.1357273102799348,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2820735275745392,0.09448713064193726,0.37656065821647644,True,dilate,,0.0617236328125,support_perturb,0.09437499940395355,0.2812904417514801,0.26677876710891724,0.09328600764274597,0.3600647747516632,"85,101,339,311",0.18112322688102722,0.14360567927360535,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_dilate/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_dilate,,0.05002265051007271,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_dilate/seed_12/result.png,67.8483681801008,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.06429733335971832,A front-facing portrait of a dog in snow.,0.8652932140854462,0.13470678591455376,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2588697671890259,0.09520429372787476,0.35407406091690063,True,erode,,0.0617236328125,support_perturb,0.029374999925494194,0.1491691619157791,0.2613893747329712,0.08900651335716248,0.35039588809013367,"85,101,339,311",0.14892777800559998,0.11187513172626495,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_erode/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_erode,,0.045357562601566315,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_erode/seed_10/result.png,51.22609467303846,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05176519230008125,A front-facing portrait of a dog in snow.,0.913361899830925,0.08663810016907503,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_controller_rmsgap,0.2591174840927124,0.09455224871635437,0.3536697328090668,True,erode,,0.0617236328125,support_perturb,0.029374999925494194,0.14790083467960358,0.26175063848495483,0.08869040012359619,0.350441038608551,"85,101,339,311",0.14873522520065308,0.11187797039747238,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_erode/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_erode,,0.0453578382730484,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap_pert_erode/seed_11/result.png,74.54418677196372,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05168715864419937,A front-facing portrait of a dog in snow.,0.9138203838048797,0.08617961619512027,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
